907,809,833,488,293,18.010,11,597,596,284,53,60,244,6,2015-1-24 00:00:00,412,453
868,373,864,773,189,14.880,13,232,629,40,548,78,921,3,2015-8-5 00:00:00,368,488
120,230,463,414,265,2.980,5,478,606,936,268,42,576,6,2015-5-15 00:00:00,743,703
132,883,992,163,867,4.770,12,804,646,832,199,84,725,6,2015-6-22 00:00:00,567,875
237,685,646,580,797,12.340,14,133,988,978,75,56,940,8,2015-1-23 00:00:00,569,393
200,586,408,467,315,17.820,5,582,101,508,21,79,669,3,2015-7-27 00:00:00,69,318
534,588,311,754,219,4.810,15,507,642,434,587,42,707,8,2015-6-16 00:00:00,510,971
819,199,517,705,415,7.100,16,264,582,150,504,55,975,7,2015-4-16 00:00:00,477,394
170,263,288,206,829,11.040,19,184,502,809,295,35,447,3,2015-4-25 00:00:00,323,468
493,792,112,846,137,1.640,12,726,118,863,370,50,921,8,2015-3-7 00:00:00,636,530
910,460,977,149,678,13.000,8,917,691,134,20,35,349,5,2015-7-1 00:00:00,749,576
378,607,836,408,131,12.080,19,221,133,12,59,67,746,6,2015-3-27 00:00:00,893,71
623,311,815,454,873,14.410,7,171,669,226,362,56,443,6,2015-7-10 00:00:00,71,650
695,524,211,939,108,17.270,6,398,903,392,950,41,358,9,2015-5-17 00:00:00,387,117
238,282,21,12,556,13.460,12,136,303,147,19,95,165,3,2015-7-17 00:00:00,193,344
402,835,206,320,98,17.910,3,847,794,570,446,71,181,1,2015-6-8 00:00:00,400,444
363,281,658,955,269,16.490,10,339,713,871,255,46,646,5,2015-6-12 00:00:00,140,220
612,256,13,952,968,7.830,20,217,627,645,686,82,874,9,2015-3-20 00:00:00,729,645
351,226,812,55,925,4.920,5,230,14,587,263,67,939,2,2015-3-7 00:00:00,254,499
491,536,475,268,265,9.060,4,883,929,196,664,60,901,9,2015-3-11 00:00:00,524,1000
913,182,166,360,910,17.320,9,596,828,33,245,65,221,2,2015-4-2 00:00:00,557,725
506,172,792,938,851,9.080,19,477,529,580,906,27,671,3,2015-2-23 00:00:00,599,688
538,355,827,914,604,1.780,17,371,864,568,716,69,590,6,2015-8-11 00:00:00,33,151
167,82,75,733,960,9.480,2,87,468,62,838,69,66,7,2015-5-31 00:00:00,976,492
576,870,956,480,849,9.500,16,20,862,320,784,25,373,2,2015-4-19 00:00:00,53,553
523,700,510,780,134,19.810,6,487,479,822,699,98,434,3,2015-8-9 00:00:00,702,469
59,971,422,330,777,14.380,7,687,670,359,677,56,78,6,2015-7-28 00:00:00,752,835
448,360,113,730,846,2.640,14,947,391,824,519,60,744,3,2015-7-10 00:00:00,745,310
400,333,349,265,368,8.090,14,956,51,452,414,81,277,7,2015-6-25 00:00:00,24,289
918,633,886,813,693,1.920,16,403,43,110,64,73,51,1,2015-7-11 00:00:00,184,156
237,84,181,477,593,14.090,17,420,456,408,944,91,375,1,2015-3-17 00:00:00,609,862
277,33,992,573,454,2.060,15,162,355,350,928,97,721,5,2015-1-24 00:00:00,250,447
575,265,834,847,249,19.670,15,244,409,396,715,97,827,9,2015-6-2 00:00:00,615,478
586,232,809,441,307,17.130,8,973,122,647,931,30,177,4,2015-7-11 00:00:00,16,875
100,754,636,824,148,10.920,17,530,748,52,68,61,686,9,2015-4-10 00:00:00,531,672
279,961,499,169,257,6.590,4,284,348,753,163,34,949,2,2015-2-26 00:00:00,905,712
248,49,251,99,752,15.380,10,198,88,366,485,80,778,2,2015-1-15 00:00:00,309,80
46,267,860,469,972,3.010,8,233,579,279,985,99,194,6,2015-2-21 00:00:00,79,636
987,366,608,742,350,10.740,17,961,271,231,27,79,447,6,2015-2-22 00:00:00,511,622
17,546,307,374,175,4.170,12,892,954,319,794,23,349,2,2015-6-18 00:00:00,181,614
577,801,456,151,465,7.840,17,519,851,122,472,47,163,8,2015-4-18 00:00:00,748,351
650,915,456,725,103,6.640,2,686,76,96,812,16,253,8,2015-6-2 00:00:00,571,101
167,545,581,158,96,4.880,6,575,674,125,77,17,789,7,2015-5-13 00:00:00,955,88
366,69,269,549,661,8.380,13,697,270,759,265,36,243,2,2015-4-30 00:00:00,248,643
73,103,316,783,232,17.270,9,481,69,274,901,57,915,8,2015-2-7 00:00:00,211,39
473,415,135,497,515,19.010,11,969,374,736,603,73,749,2,2015-4-28 00:00:00,647,65
725,199,884,704,991,10.150,19,965,295,509,447,27,166,6,2015-7-19 00:00:00,668,349
955,817,945,670,940,18.260,18,619,547,739,613,97,742,3,2015-2-20 00:00:00,897,213
474,344,175,601,11,11.860,5,19,779,687,814,76,373,5,2015-5-31 00:00:00,207,888
862,783,195,281,807,10.810,4,304,104,694,631,67,662,5,2015-7-28 00:00:00,546,554
935,93,21,112,434,19.380,7,17,874,641,112,53,132,1,2015-6-25 00:00:00,560,918
341,544,360,113,39,2.560,17,457,364,384,398,67,266,9,2015-1-19 00:00:00,110,816
722,993,914,338,831,18.310,5,125,182,881,276,80,503,2,2015-5-27 00:00:00,758,266
402,609,51,365,15,11.450,4,404,895,796,762,24,806,5,2015-5-30 00:00:00,873,537
65,449,507,658,826,17.250,18,755,38,629,262,54,818,2,2015-4-15 00:00:00,487,533
803,301,29,766,328,8.180,3,26,132,411,252,76,736,4,2015-4-28 00:00:00,326,599
42,91,338,339,618,18.840,17,932,207,516,883,31,97,5,2015-8-6 00:00:00,167,472
680,877,76,422,641,11.210,8,947,333,970,531,63,175,8,2015-1-25 00:00:00,468,113
993,29,118,615,223,5.100,7,32,111,132,972,65,921,3,2015-7-26 00:00:00,528,550
785,721,844,175,935,3.000,6,312,360,117,548,63,925,8,2015-3-7 00:00:00,980,216
383,20,448,498,292,13.700,11,681,765,178,106,85,237,2,2015-8-2 00:00:00,104,554
169,872,418,391,116,16.810,9,696,132,471,853,12,845,3,2015-2-12 00:00:00,123,708
88,833,200,867,473,14.500,16,80,965,464,743,62,166,7,2015-4-9 00:00:00,541,460
978,93,139,443,529,5.490,9,181,303,115,374,11,933,9,2015-4-19 00:00:00,70,579
512,310,953,819,185,18.730,20,982,983,482,669,99,126,4,2015-6-25 00:00:00,534,373
188,431,741,867,319,3.460,4,390,684,227,155,69,140,1,2015-6-10 00:00:00,284,322
110,186,263,682,695,7.320,17,361,502,779,780,57,989,5,2015-7-26 00:00:00,111,562
560,238,955,619,92,19.630,12,540,168,648,723,75,507,1,2015-5-16 00:00:00,799,401
390,964,80,249,543,14.060,15,469,993,627,725,76,452,7,2015-3-18 00:00:00,281,627
993,704,455,98,448,13.050,3,235,224,38,622,91,297,6,2015-6-15 00:00:00,884,932
784,996,990,603,474,12.460,11,633,203,371,931,57,765,9,2015-3-31 00:00:00,487,573
354,748,821,665,587,7.310,12,476,854,304,557,94,15,8,2015-1-25 00:00:00,888,521
377,479,657,770,765,19.540,8,18,94,779,720,13,418,1,2015-5-12 00:00:00,631,716
581,229,351,527,728,4.170,7,620,743,553,971,82,722,5,2015-2-15 00:00:00,261,207
882,179,852,246,41,1.730,12,834,704,649,127,33,952,3,2015-7-7 00:00:00,904,229
129,128,577,395,268,10.690,10,357,852,843,768,70,560,4,2015-8-11 00:00:00,355,611
896,309,498,17,82,10.950,1,555,122,875,957,90,278,6,2015-4-12 00:00:00,760,900
630,998,174,944,725,13.640,5,297,90,458,791,20,868,6,2015-7-25 00:00:00,174,202
937,870,28,497,520,15.360,13,55,124,234,269,76,765,7,2015-3-2 00:00:00,114,181
942,29,175,632,873,4.650,16,477,123,851,946,66,334,4,2015-2-10 00:00:00,924,712
538,986,65,715,432,9.990,10,600,948,324,612,45,429,7,2015-1-25 00:00:00,914,856
408,798,160,125,881,17.960,5,986,363,582,502,85,580,7,2015-5-14 00:00:00,338,541
904,198,665,543,765,16.820,8,228,287,431,695,40,286,3,2015-3-31 00:00:00,822,365
937,758,625,497,728,4.920,15,812,220,767,55,41,102,6,2015-6-19 00:00:00,527,847
42,406,235,147,229,3.140,5,196,149,342,913,59,563,1,2015-3-25 00:00:00,649,651
998,758,447,940,305,19.530,17,509,440,595,440,32,443,1,2015-3-9 00:00:00,660,719
423,495,711,952,794,14.810,19,83,176,619,749,68,708,6,2015-6-28 00:00:00,357,349
133,700,722,288,403,15.810,4,658,383,755,753,42,510,8,2015-7-16 00:00:00,785,680
831,576,501,798,547,3.170,9,722,233,394,306,16,313,6,2015-3-5 00:00:00,199,374
761,118,791,965,975,18.590,17,772,493,660,508,56,764,1,2015-5-9 00:00:00,360,965
804,570,658,670,242,17.000,12,438,77,806,808,72,829,7,2015-1-26 00:00:00,674,781
472,664,276,476,950,3.950,18,53,276,237,711,70,404,3,2015-7-23 00:00:00,228,714
39,723,434,26,724,19.350,19,210,503,349,74,97,981,2,2015-3-15 00:00:00,986,439
532,689,641,597,454,11.340,14,233,512,707,692,79,884,7,2015-3-17 00:00:00,16,683
358,518,100,212,349,6.570,5,550,765,598,958,43,292,4,2015-2-18 00:00:00,289,307
66,580,837,806,867,12.680,5,629,422,251,625,42,284,1,2015-4-23 00:00:00,10,921
202,480,871,850,467,10.040,4,434,575,519,712,57,901,6,2015-3-29 00:00:00,488,254
480,46,38,681,229,6.740,6,506,107,744,934,96,324,9,2015-5-10 00:00:00,706,786
609,513,316,668,524,7.140,7,962,415,59,899,52,350,1,2015-6-20 00:00:00,455,317
639,752,727,151,168,7.420,6,912,404,211,866,73,453,3,2015-8-3 00:00:00,69,736
531,174,265,476,149,3.040,17,772,270,303,984,86,517,4,2015-7-8 00:00:00,276,913
362,952,308,186,472,9.040,16,991,341,414,271,88,861,6,2015-3-20 00:00:00,564,567
819,910,591,158,388,10.800,10,764,621,402,293,58,864,3,2015-6-19 00:00:00,365,153
24,904,329,996,685,18.270,3,627,506,569,682,48,695,3,2015-8-6 00:00:00,302,505
209,181,291,367,649,10.850,17,21,530,138,969,68,376,5,2015-5-19 00:00:00,542,986
262,275,748,573,698,18.660,15,172,446,540,284,26,401,2,2015-5-21 00:00:00,299,205
400,555,883,394,88,8.200,15,663,689,15,864,99,680,9,2015-8-3 00:00:00,122,599
606,477,344,553,448,17.300,17,342,855,656,269,64,166,8,2015-1-18 00:00:00,220,743
188,960,904,566,205,14.580,7,966,224,571,874,74,446,5,2015-5-15 00:00:00,752,867
486,852,972,129,723,4.890,20,707,246,30,501,33,408,7,2015-4-21 00:00:00,626,771
294,792,925,921,83,13.590,2,244,811,321,59,74,427,7,2015-4-11 00:00:00,491,469
603,856,638,198,444,7.770,4,290,450,557,411,69,692,9,2015-2-24 00:00:00,566,667
66,86,185,732,852,17.730,3,107,68,114,602,57,563,3,2015-5-6 00:00:00,973,412
408,451,11,965,997,12.930,6,748,712,339,856,53,698,1,2015-2-24 00:00:00,838,369
438,191,959,921,15,18.490,4,174,966,724,830,96,323,7,2015-8-1 00:00:00,785,874
58,473,605,434,264,4.490,16,731,471,941,503,44,786,8,2015-8-8 00:00:00,401,387
796,177,497,979,109,19.130,2,302,250,665,445,34,558,4,2015-1-29 00:00:00,82,815
940,255,602,896,997,10.040,12,142,925,613,713,43,697,9,2015-4-25 00:00:00,846,356
428,377,597,393,395,4.710,7,427,416,769,343,75,229,1,2015-5-10 00:00:00,594,427
304,102,186,676,437,18.740,10,831,330,960,121,76,487,2,2015-3-5 00:00:00,519,46
134,549,54,854,970,12.910,3,937,144,676,280,89,54,5,2015-7-29 00:00:00,525,878
20,393,907,94,689,12.410,13,976,403,323,379,50,49,9,2015-8-2 00:00:00,520,645
979,114,722,563,840,18.960,2,391,925,811,667,56,926,9,2015-2-21 00:00:00,179,528
588,900,409,893,94,17.520,7,804,995,32,463,70,676,5,2015-2-13 00:00:00,693,632
536,616,595,704,767,19.130,4,400,707,560,758,26,644,2,2015-5-26 00:00:00,868,244
799,384,521,493,877,15.230,14,663,678,738,95,77,663,8,2015-8-1 00:00:00,893,637
507,407,136,854,905,13.500,8,165,245,260,620,93,119,6,2015-4-18 00:00:00,694,584
57,311,115,452,556,19.470,3,575,871,271,856,35,405,4,2015-2-7 00:00:00,674,324
525,58,527,547,784,15.860,17,717,537,874,872,99,29,1,2015-7-9 00:00:00,822,808
411,507,858,670,629,2.610,17,663,924,23,841,89,492,2,2015-4-11 00:00:00,326,550
667,957,63,700,742,12.520,4,229,621,566,948,95,756,3,2015-2-19 00:00:00,559,696
832,595,475,432,402,5.440,8,883,672,21,234,35,831,8,2015-5-7 00:00:00,84,239
644,71,172,918,215,19.540,9,37,980,922,692,67,645,4,2015-5-13 00:00:00,198,360
147,327,289,937,162,2.190,12,428,274,813,36,35,789,1,2015-3-21 00:00:00,894,870
927,455,96,581,266,5.460,8,172,612,351,167,59,889,1,2015-6-21 00:00:00,876,811
406,201,180,475,105,14.340,19,817,494,656,589,49,538,5,2015-2-26 00:00:00,334,801
238,137,481,754,528,16.170,13,208,73,252,51,97,244,7,2015-5-5 00:00:00,13,72
200,333,705,298,498,10.850,4,868,38,733,514,97,234,2,2015-4-24 00:00:00,949,94
251,975,36,507,736,9.380,7,585,146,859,608,36,730,5,2015-7-16 00:00:00,677,696
458,154,660,778,493,5.580,7,801,884,765,840,47,944,4,2015-6-18 00:00:00,370,157
715,147,116,889,865,7.130,19,285,629,314,508,26,679,7,2015-6-6 00:00:00,179,713
44,502,438,88,293,19.040,12,730,584,335,665,22,533,5,2015-7-17 00:00:00,694,145
591,734,440,697,541,4.660,20,178,790,258,800,47,901,5,2015-6-4 00:00:00,692,821
988,461,30,917,308,6.400,15,22,41,411,146,14,738,1,2015-3-8 00:00:00,564,633
655,107,729,346,546,15.420,3,151,187,483,619,97,629,4,2015-7-11 00:00:00,597,546
700,908,896,916,80,19.590,5,977,925,354,287,48,332,4,2015-3-23 00:00:00,81,578
316,574,639,18,191,19.280,14,885,593,109,367,95,187,8,2015-7-13 00:00:00,504,258
26,634,374,957,18,14.330,5,425,185,334,706,28,10,2,2015-4-27 00:00:00,718,83
80,313,707,149,276,8.790,9,654,948,409,666,83,423,8,2015-6-27 00:00:00,171,75
789,346,798,161,428,1.460,8,864,712,741,955,38,448,9,2015-2-21 00:00:00,931,695
293,15,72,880,414,17.750,13,250,312,922,264,70,138,5,2015-7-26 00:00:00,716,696
199,797,823,380,355,16.410,17,609,131,31,874,49,530,6,2015-3-1 00:00:00,422,880
50,716,376,733,913,12.790,18,526,518,933,61,18,492,9,2015-2-20 00:00:00,875,714
305,266,534,979,554,14.140,2,967,764,83,959,84,492,7,2015-2-5 00:00:00,40,682
316,742,517,447,425,4.100,1,692,506,224,213,55,576,6,2015-1-14 00:00:00,937,14
62,94,739,550,644,8.810,15,962,15,12,333,73,779,2,2015-1-11 00:00:00,50,963
278,332,827,725,291,17.800,5,285,999,517,511,54,695,4,2015-5-18 00:00:00,410,484
460,786,379,727,662,3.220,13,507,778,728,929,39,823,2,2015-5-5 00:00:00,913,493
752,341,740,506,268,17.650,11,169,297,976,607,82,412,8,2015-8-7 00:00:00,146,68
406,30,169,308,792,1.340,17,358,80,104,370,81,147,1,2015-1-21 00:00:00,610,588
37,529,671,561,720,10.080,5,795,33,188,951,97,872,3,2015-8-1 00:00:00,95,280
752,482,600,322,574,1.030,15,59,130,367,927,86,319,2,2015-1-24 00:00:00,492,901
918,118,465,411,701,19.120,7,895,679,973,826,37,669,5,2015-1-19 00:00:00,485,70
393,545,197,314,711,6.690,20,867,106,926,696,47,359,8,2015-4-14 00:00:00,719,688
821,36,676,733,559,7.530,18,147,623,436,346,47,91,4,2015-1-24 00:00:00,653,826
399,81,615,251,232,14.560,18,20,781,942,394,58,324,7,2015-4-1 00:00:00,747,727
429,381,585,196,364,8.160,17,240,480,89,821,10,421,8,2015-6-6 00:00:00,486,711
982,167,893,291,154,11.450,20,189,335,909,492,44,880,3,2015-4-5 00:00:00,436,506
194,562,940,812,497,17.020,17,587,204,556,993,92,793,3,2015-6-21 00:00:00,997,582
954,440,306,471,192,13.890,19,593,910,959,690,25,515,3,2015-6-15 00:00:00,848,15
115,429,580,152,773,15.970,6,36,924,727,788,65,957,2,2015-6-21 00:00:00,322,810
818,875,588,677,792,18.100,19,133,113,842,944,16,493,4,2015-4-21 00:00:00,987,966
247,325,569,549,359,1.020,3,690,891,127,103,39,307,2,2015-7-27 00:00:00,91,103
223,148,95,674,531,15.370,8,93,217,628,48,62,210,6,2015-5-5 00:00:00,949,390
666,396,993,949,108,10.520,2,440,662,922,27,39,116,2,2015-1-30 00:00:00,577,919
860,244,800,93,989,9.590,19,936,171,631,571,87,872,4,2015-6-2 00:00:00,106,457
49,135,831,580,255,9.790,6,769,805,960,295,77,459,6,2015-4-14 00:00:00,611,785
192,651,975,41,926,1.110,15,779,593,931,47,41,450,1,2015-6-10 00:00:00,111,537
184,443,890,903,285,11.560,12,135,943,505,692,84,134,7,2015-2-27 00:00:00,577,295
488,390,785,188,359,13.480,4,85,361,547,290,26,377,7,2015-3-17 00:00:00,174,532
80,895,579,338,860,14.570,14,233,793,301,332,38,551,6,2015-5-31 00:00:00,954,455
415,864,629,969,647,17.230,17,446,655,471,212,32,257,9,2015-3-20 00:00:00,962,619
71,884,359,706,649,15.580,2,251,560,125,262,36,387,7,2015-7-6 00:00:00,754,301
342,542,714,193,395,7.390,18,776,835,147,960,70,531,1,2015-7-26 00:00:00,510,136
583,33,205,784,325,19.300,12,849,732,326,762,14,324,5,2015-2-20 00:00:00,857,832
426,701,575,848,978,16.910,7,22,785,776,261,35,96,3,2015-3-12 00:00:00,226,402
544,831,313,938,689,12.390,2,813,353,806,840,59,475,8,2015-4-12 00:00:00,907,500
905,128,798,102,298,17.220,4,38,958,662,912,25,833,9,2015-6-10 00:00:00,350,963
116,211,90,942,406,1.710,19,667,544,70,552,68,943,8,2015-6-5 00:00:00,599,677
952,189,561,849,876,17.650,3,367,401,64,351,91,386,2,2015-2-5 00:00:00,193,976
544,913,554,700,102,3.710,7,14,624,223,539,95,235,8,2015-7-18 00:00:00,297,859
698,540,788,842,514,11.990,11,314,978,905,259,16,921,9,2015-2-16 00:00:00,666,557
972,696,607,570,140,13.510,5,985,349,992,583,44,255,2,2015-1-8 00:00:00,278,666
883,947,509,826,347,4.880,8,820,904,397,690,73,138,3,2015-4-14 00:00:00,620,448
68,128,439,212,690,1.080,4,150,825,438,606,60,520,5,2015-7-30 00:00:00,148,159
125,414,374,861,582,19.550,14,870,446,103,682,75,792,7,2015-5-8 00:00:00,501,134
961,31,129,69,364,16.290,17,941,643,879,801,57,366,1,2015-4-1 00:00:00,939,84
117,74,412,534,705,16.300,19,935,473,794,274,59,736,9,2015-6-23 00:00:00,76,828
201,373,656,649,20,17.870,15,627,679,569,827,28,127,6,2015-6-16 00:00:00,765,30
690,604,71,34,609,2.560,5,251,863,832,52,58,356,5,2015-6-3 00:00:00,332,315
738,601,200,72,989,15.700,2,436,247,574,188,78,792,3,2015-6-1 00:00:00,742,953
952,923,734,107,641,3.730,11,416,501,35,23,69,81,2,2015-8-6 00:00:00,510,116
643,267,342,93,829,16.140,11,692,436,54,461,97,197,2,2015-5-15 00:00:00,127,556
419,444,53,777,996,16.120,2,678,350,491,531,12,120,3,2015-4-16 00:00:00,258,303
762,880,842,685,966,3.230,2,648,331,470,446,10,643,6,2015-1-23 00:00:00,648,534
73,561,993,903,327,5.230,5,791,284,452,276,76,998,1,2015-4-10 00:00:00,824,786
877,509,666,84,394,17.850,4,519,976,242,149,33,593,1,2015-2-27 00:00:00,422,451
881,426,112,531,547,19.450,1,112,902,261,782,67,833,2,2015-4-12 00:00:00,788,382
253,490,959,459,730,12.200,1,513,839,606,717,35,190,1,2015-7-4 00:00:00,533,217
943,558,110,555,465,13.320,18,473,180,625,296,22,632,5,2015-6-18 00:00:00,933,936
232,362,41,276,575,7.770,11,326,548,62,664,93,863,2,2015-2-1 00:00:00,724,601
615,713,50,13,858,3.980,7,351,720,781,168,34,331,7,2015-8-8 00:00:00,123,912
99,695,526,603,551,14.600,6,720,737,655,987,73,940,9,2015-6-24 00:00:00,787,551
493,798,917,412,684,16.450,17,930,825,986,314,23,382,5,2015-4-7 00:00:00,225,177
866,654,400,331,173,17.540,1,744,498,322,634,85,622,6,2015-1-17 00:00:00,623,683
964,841,34,680,457,19.620,13,404,891,161,373,72,297,3,2015-3-17 00:00:00,979,687
488,796,539,726,990,10.860,8,547,300,309,686,23,325,1,2015-5-24 00:00:00,346,657
356,564,799,986,256,11.410,2,109,154,992,324,29,736,6,2015-1-22 00:00:00,695,19
384,334,439,748,515,1.740,13,211,509,770,801,78,830,8,2015-7-27 00:00:00,833,352
876,400,856,736,162,16.930,17,785,585,391,949,79,711,2,2015-6-27 00:00:00,459,661
115,342,27,176,636,18.010,17,627,32,662,244,86,451,4,2015-3-13 00:00:00,846,136
944,922,503,798,545,1.080,15,493,118,851,785,95,403,9,2015-5-31 00:00:00,997,250
778,650,829,497,409,6.970,6,83,37,654,511,98,271,2,2015-3-12 00:00:00,339,368
671,301,672,687,594,2.550,3,897,609,81,776,50,785,3,2015-7-8 00:00:00,801,358
140,295,456,825,55,1.710,12,253,688,349,67,71,215,4,2015-4-8 00:00:00,105,659
661,425,682,379,637,6.960,8,111,30,422,82,29,112,1,2015-2-9 00:00:00,132,130
110,858,427,903,434,15.070,18,793,916,271,281,82,718,2,2015-3-10 00:00:00,494,146
764,935,591,245,717,2.490,16,657,514,828,58,43,128,4,2015-7-10 00:00:00,977,132
739,750,638,522,888,11.730,9,213,690,729,951,12,711,2,2015-8-10 00:00:00,169,299
110,441,835,750,551,5.650,7,883,365,990,956,21,572,1,2015-4-20 00:00:00,727,360
443,651,30,407,352,18.530,4,242,940,811,965,44,853,9,2015-2-19 00:00:00,694,626
727,706,317,858,841,7.290,19,49,400,585,331,80,871,7,2015-5-26 00:00:00,797,261
839,348,580,307,701,13.410,2,755,542,467,746,52,621,7,2015-7-14 00:00:00,311,754
585,330,690,783,874,18.380,17,167,22,361,432,95,971,7,2015-3-5 00:00:00,840,59
132,982,223,369,965,3.600,10,135,11,221,313,78,275,2,2015-4-25 00:00:00,226,453
750,745,214,51,862,9.690,8,84,599,924,406,12,505,8,2015-2-28 00:00:00,51,19
640,144,644,254,362,17.260,3,460,19,716,44,54,590,8,2015-1-19 00:00:00,290,970
522,931,368,153,460,11.160,18,775,862,332,136,98,130,5,2015-3-18 00:00:00,845,155
913,255,235,73,286,7.210,10,528,258,388,112,22,27,4,2015-4-1 00:00:00,439,999
384,872,817,623,405,2.090,4,182,630,576,12,20,138,1,2015-6-10 00:00:00,991,317
378,240,876,848,924,9.320,12,289,589,34,214,64,845,4,2015-7-23 00:00:00,558,374
748,937,13,459,516,14.180,5,996,558,912,694,36,329,1,2015-8-11 00:00:00,205,457
791,680,670,753,576,5.830,15,320,62,966,902,78,937,9,2015-3-1 00:00:00,515,964
616,538,388,777,114,17.750,16,488,945,201,212,16,41,5,2015-5-2 00:00:00,994,480
682,574,33,142,29,1.090,20,15,381,928,887,71,103,1,2015-3-13 00:00:00,821,90
791,585,522,153,977,7.510,11,552,211,852,92,26,523,6,2015-2-7 00:00:00,835,354
573,192,103,176,896,18.290,8,342,829,170,531,97,221,5,2015-7-13 00:00:00,936,767
871,992,54,684,27,19.670,5,894,608,324,886,12,919,5,2015-3-1 00:00:00,336,739
420,347,255,728,377,8.300,4,293,744,214,673,90,536,7,2015-3-13 00:00:00,658,300
928,97,150,33,61,10.240,20,34,120,867,83,57,348,7,2015-6-10 00:00:00,731,111
773,236,358,50,142,5.600,3,43,173,428,188,10,286,8,2015-7-2 00:00:00,380,560
562,638,533,975,216,11.580,2,372,445,346,728,83,277,3,2015-7-13 00:00:00,818,897
833,775,203,781,495,4.190,2,186,569,16,751,99,474,1,2015-4-19 00:00:00,283,573
502,735,556,348,311,5.320,6,256,799,389,911,65,873,2,2015-3-12 00:00:00,567,643
959,394,39,989,310,1.430,8,700,255,136,96,33,342,9,2015-1-25 00:00:00,412,54
358,998,901,829,328,4.170,7,312,763,545,581,72,728,9,2015-7-24 00:00:00,833,92
437,121,996,595,432,7.250,3,883,31,558,542,54,184,6,2015-2-6 00:00:00,900,389
899,95,46,548,370,10.400,7,205,927,632,173,51,337,1,2015-2-15 00:00:00,50,589
357,333,621,248,290,9.020,15,282,710,168,278,22,329,7,2015-4-22 00:00:00,255,710
287,138,748,709,648,2.730,10,255,930,851,44,39,903,6,2015-4-6 00:00:00,313,250
353,179,759,696,232,16.000,6,578,647,988,390,43,346,2,2015-3-13 00:00:00,341,434
711,219,961,671,881,16.850,5,873,496,97,349,12,947,5,2015-6-19 00:00:00,735,401
592,531,81,552,580,18.770,13,542,423,297,398,11,542,6,2015-3-6 00:00:00,347,393
852,406,84,96,64,13.700,12,505,430,118,65,32,636,3,2015-2-23 00:00:00,469,843
58,296,537,358,490,16.610,13,752,960,945,993,44,628,2,2015-5-25 00:00:00,954,563
609,335,407,812,377,3.400,2,75,523,367,259,51,430,1,2015-6-23 00:00:00,31,548
119,414,217,629,308,19.910,11,919,583,169,417,65,715,7,2015-1-30 00:00:00,949,844
122,146,633,14,842,12.980,11,103,94,246,621,59,882,9,2015-5-20 00:00:00,239,463
755,328,975,870,600,18.060,3,861,753,126,780,22,570,9,2015-2-18 00:00:00,275,67
563,522,979,961,11,4.620,8,733,649,491,982,80,515,9,2015-5-3 00:00:00,300,471
450,752,826,414,234,10.900,12,288,771,214,236,86,337,8,2015-7-3 00:00:00,843,836
396,757,507,62,475,19.930,15,111,309,363,946,32,641,2,2015-2-7 00:00:00,603,931
843,520,249,347,552,13.460,6,575,215,804,763,47,933,6,2015-7-9 00:00:00,29,396
245,356,101,900,690,14.710,6,417,547,883,792,61,35,4,2015-8-5 00:00:00,832,318
487,310,249,115,160,19.680,3,950,763,371,850,14,970,1,2015-2-16 00:00:00,585,538
358,592,591,480,307,7.940,18,280,775,115,294,67,712,7,2015-7-3 00:00:00,235,379
642,995,683,817,758,16.760,11,944,150,752,708,82,10,2,2015-4-29 00:00:00,683,615
660,407,416,860,717,1.700,11,514,794,954,352,19,136,3,2015-7-10 00:00:00,345,654
18,46,682,612,311,8.780,11,654,803,452,544,29,67,7,2015-1-20 00:00:00,68,679
512,678,711,584,919,3.180,11,923,524,443,977,89,251,6,2015-4-3 00:00:00,739,725
698,785,552,885,839,2.520,19,965,273,322,890,15,20,1,2015-4-10 00:00:00,133,947
906,186,783,574,213,14.440,13,846,769,973,940,45,390,9,2015-6-13 00:00:00,524,13
21,527,447,628,764,17.490,12,981,227,122,331,50,172,4,2015-7-23 00:00:00,643,765
729,794,868,18,185,7.140,5,465,487,980,24,86,130,9,2015-6-11 00:00:00,174,110
692,389,877,918,430,16.640,18,339,857,507,642,68,355,4,2015-7-18 00:00:00,320,457
632,67,412,61,694,19.410,17,628,261,560,370,16,187,5,2015-4-16 00:00:00,181,504
786,55,703,23,746,6.630,8,828,521,453,808,37,605,9,2015-5-5 00:00:00,139,560
954,786,327,658,252,14.610,9,998,249,763,61,91,462,2,2015-2-16 00:00:00,117,700
742,756,512,167,965,8.140,7,905,176,493,479,45,409,5,2015-7-17 00:00:00,275,991
423,768,337,615,119,13.830,15,912,937,496,41,33,511,1,2015-4-15 00:00:00,159,549
322,716,79,257,516,19.840,4,314,685,743,157,39,372,2,2015-6-28 00:00:00,617,764
753,578,406,629,462,11.720,11,682,706,58,493,70,685,4,2015-2-8 00:00:00,739,791
875,44,496,880,71,17.450,8,506,822,118,467,93,403,8,2015-1-31 00:00:00,761,253
554,769,738,625,302,12.420,13,291,585,329,341,74,675,3,2015-1-13 00:00:00,840,489
565,954,325,925,767,10.460,8,222,126,975,648,65,392,6,2015-2-3 00:00:00,683,903
776,351,482,607,893,11.140,8,20,315,251,245,81,374,6,2015-8-6 00:00:00,304,636
869,867,706,213,304,17.260,7,340,445,389,376,66,798,6,2015-2-5 00:00:00,444,967
